Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,pc1_1,pc1_2,pc1_3,pc1_4,pc2_1,pc2_2,Status
0.0,0.7678571428571428,0.1111111111111111,0.9243824061056437,1.0,0.9047619047619047,0.4736842105263157,0.0,0.43263157894736826,1.0,0.0,1.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0.14915798524830848,-1.5037081574633615,-0.3577454923771435,0.5483975271414203,193.1468896714854,0.4542881796082838,1
0.0,0.0,0.2222222222222222,0.9506929102229363,1.0,0.0,0.463157894736842,0.0,0.3157894736842104,1.0,0.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.0,0.7555555555555555,0.5785997357992074,2.695396507047878,-3.1818291006501402,-1.5776995181705002,0.24399225989485318,-2.7893552884687,23.745964066458697,2
0.0,0.0,0.5555555555555556,0.9152440249045993,1.0,0.0,0.41052631578947363,0.0,0.4178947368421051,0.0,0.0,0.0,1.0,1.0,0.0,0.09433962264150941,0.0,0.0,0.7555555555555555,0.5785997357992074,1.0302496495194582,0.07178965574167706,3.251523028687896,-0.1054338024299295,-13.952532084995978,-25.22557067456447,1
0.0,0.0,0.1111111111111111,0.9781080538260695,1.0,0.0,0.7263157894736842,0.0,0.6968421052631577,0.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301883,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,5.2458959324501215,-6.238277597938374,-0.5922122769867162,0.1939091741317337,-3.4754661947593792,-14.995192659576787,2
0.0,0.25,0.1111111111111111,0.9243824061056437,1.0,0.0,0.4736842105263157,0.23364485981308408,0.4736842105263157,0.0,0.0,0.0,1.0,1.0,0.0,0.07547169811320753,1.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,2.3105875487786136,-3.681617903537199,-1.2320345940027686,-0.5393161324083234,-4.893654513696601,-2.3409426241625972,2
0.0,0.26785714285714285,0.2222222222222222,0.9075115485037156,1.0,0.0,0.4421052631578948,0.0,0.48631578947368403,1.0,0.0,1.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.2093023255813954,0.0,0.12417437252311753,2.0608362368125626,-0.6590129699064919,0.5241369281395496,-0.04091683195097051,-14.043180542880432,-27.34157072602748,2
0.0,0.10714285714285715,0.1111111111111111,0.9007832898172323,1.0,0.047619047619047616,0.368421052631579,0.0,0.368421052631579,1.0,0.0,0.0,1.0,1.0,0.0,0.22641509433962265,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,7.696987385069338,-3.626411610953473,0.9688656288913302,1.3833993943734395,-11.041993412736936,-24.658316155911063,2
0.0,0.0,0.1111111111111111,0.9007832898172323,1.0,0.0,0.5578947368421052,0.0,0.5105263157894737,0.0,0.0,1.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.15116279069767458,0.4888888888888888,1.0,3.2309633571502445,-5.328255240084056,0.47750788350975704,0.3421046370923878,257.6861489670536,-29.509870764642496,2
0.2,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,0.5157894736842106,0.0,0.5936842105263158,0.0,0.0,0.0,1.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.7555555555555555,0.5785997357992074,-0.7785629219052161,-4.44236620641545,-1.3682757352812014,0.22872622611790228,-2.813150334761273,-2.4739988802442276,2
0.0,0.7678571428571428,0.1111111111111111,0.9243824061056437,1.0,0.0,0.26315789473684204,0.0,0.27368421052631575,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1.8357293948569406,-1.4048678510166668,-2.740082936817805,0.2727828687290731,-3.5970538005527377,23.037216203869775,2
0.0,0.2857142857142857,0.1111111111111111,0.9506929102229363,1.0,0.0,0.4421052631578948,0.0,0.3789473684210527,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.2093023255813954,0.0,0.12417437252311753,5.786436390904537,-2.61868005213558,-2.477613902071358,0.22967979316945641,-5.613229747777382,23.89885191616787,2
0.0,0.0,0.4444444444444444,0.9506929102229363,1.0,0.0,0.35789473684210527,0.0,0.2326315789473683,1.0,0.0,0.0,1.0,0.0,0.0,0.24528301886792453,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,6.027842023783549,-4.371019280349904,-2.0766526893282746,-0.14371390697882225,-1.441746290525046,22.940940685387645,2
0.0,0.6785714285714285,0.1111111111111111,0.9007832898172323,1.0,0.0,0.4736842105263157,0.0,0.4736842105263157,0.0,0.0,0.0,1.0,1.0,0.0,0.33962264150943394,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,3.39993824330643,3.6979907056055237,6.075449884414978,1.0447198458415874,-4.9092532554172585,23.162701112190362,0
0.0,0.0,0.3333333333333333,0.9075115485037156,1.0,0.0,0.5368421052631578,0.0,0.5115789473684209,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.0,0.7555555555555555,0.5785997357992074,1.5017956860358836,-4.363423315379947,-2.069688963234327,0.02609752938316867,-14.377748698120147,19.393112748140297,0
0.0,0.8928571428571428,0.1111111111111111,0.912432215304278,1.0,0.0,0.35789473684210527,0.0,0.2799999999999998,1.0,0.0,0.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.0,0.7555555555555555,0.5785997357992074,-8.068104655485955,3.686526406914497,2.0220152595809378,-6.963643975487098,-7.849579727719346,-1.9055888004027075,1
0.0,0.2857142857142857,0.1111111111111111,0.9152440249045993,1.0,0.0,0.2421052631578946,0.0,0.2863157894736843,0.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,-0.016992568772749905,0.6090090843179319,3.3003048071638723,-0.2268794289293365,-2.813150334761273,-2.4739988802442276,2
0.0,0.0,0.2222222222222222,0.9781080538260695,1.0,0.0,0.4736842105263157,0.0,0.38526315789473675,0.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301883,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,0.8141259994802823,-3.7052801234669883,-2.029250553415598,0.9885141334391956,-11.937741920247648,-27.46236673624261,2
0.0,0.1607142857142857,0.1111111111111111,0.9090178750753163,1.0,0.0,0.4736842105263157,0.0,0.4736842105263157,1.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,1.9068031692983674,-6.688218801251974,-1.0054425348312634,0.47452525477864893,-9.179335090054533,-2.1361313413318257,2
0.0,0.0,0.1111111111111111,0.9135368547901185,1.0,0.0,0.3263157894736841,0.0,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.15094339622641512,0.0,0.2093023255813954,0.0,0.12417437252311753,5.036597510891525,-0.5132352547890777,5.22023721640038,-0.31099822113623316,-3.4754661947593792,-14.995192659576787,0
0.0,0.10714285714285715,0.1111111111111111,0.956316529423579,1.0,0.047619047619047616,0.4736842105263157,0.0,0.4736842105263157,0.0,0.0,1.0,0.0,1.0,0.0,0.3962264150943396,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,-7.4273810761116845,2.6559740455675285,1.651048329182709,8.597703741174096,-13.915736759440527,-24.529948797934882,0
0.0,0.2857142857142857,0.1111111111111111,0.956316529423579,1.0,0.0,0.3999999999999999,0.0,0.30947368421052635,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.9186046511627907,0.7999999999999999,0.0,5.445578459050338,-3.911871359229426,-2.357959151557836,-1.2091573676416352,-1.4023525025118158,23.65725989573761,2
0.0,0.0,0.2222222222222222,0.9506929102229363,1.0,0.0,0.4010526315789473,0.0,0.042105263157894646,1.0,0.0,0.0,1.0,1.0,0.0,0.09433962264150941,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,4.985857063128176,-0.09749700428324681,1.3569230021854746,-1.0554788488386984,-1.441746290525046,22.940940685387645,1
0.0,0.0,0.1111111111111111,0.9781080538260695,1.0,0.0,0.3157894736842104,0.0,0.3231578947368421,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.15116279069767458,0.4888888888888888,1.0,1.3944536338742601,-3.5743118487653103,-1.4934451342201476,0.7678412594312325,-12.633510157574879,-13.444350857222041,2
0.0,0.0,0.2222222222222222,0.9506929102229363,1.0,0.0,0.41052631578947363,0.0,0.3242105263157895,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.9186046511627907,0.7999999999999999,0.0,6.669877806456057,-4.163156054532298,-1.6291853333610464,-0.0545988335715758,-2.813150334761273,-2.4739988802442276,2
0.2,0.0,0.1111111111111111,0.9999999999999999,0.0,0.0,0.26315789473684204,0.0,0.42105263157894735,1.0,0.0,0.0,1.0,1.0,0.0,0.2830188679245283,0.0,0.0,0.7555555555555555,0.5785997357992074,1.5531658681739984,-7.114801730513998,-1.2856007722436058,1.0798418312035905,-2.1040621505231503,10.419746906055089,2
0.0,0.0,0.2222222222222222,0.912432215304278,1.0,0.0,0.3263157894736841,0.0,0.2894736842105263,1.0,0.0,0.0,1.0,1.0,0.0,0.05660377358490565,0.0,0.15116279069767458,0.4888888888888888,1.0,-0.06608634077889519,-2.1028696402213045,1.352750358529454,-1.3514960183990539,218.92115802282768,-14.503483444774865,1
0.0,0.6785714285714285,0.2222222222222222,0.956316529423579,1.0,0.0,0.4010526315789473,0.0,0.43263157894736826,0.0,0.0,0.0,1.0,1.0,0.0,0.169811320754717,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,-6.830448502746659,4.185887863640412,3.7726357886663493,5.880681593778339,-12.602324624594543,-26.00989672191514,0
0.0,0.6785714285714285,0.1111111111111111,0.8014661578630247,0.0,0.0,0.4736842105263157,0.0,0.10526315789473673,0.0,0.0,0.0,1.0,0.0,0.0,0.169811320754717,0.0,0.9186046511627907,0.7999999999999999,0.0,2.153575867257196,2.0600007638624884,3.695470699000169,-0.36126881462589,-4.168967587737821,-14.950840574216244,1
0.0,0.2857142857142857,0.1111111111111111,0.9677646113677445,1.0,0.0,0.2947368421052632,0.0,0.28421052631578947,0.0,0.0,1.0,1.0,1.0,0.0,0.037735849056603765,0.0,0.15116279069767458,0.4888888888888888,1.0,2.9668909228629197,-3.172621388284802,0.25010598739283463,-0.4180318108296712,-9.876574342895637,24.09522611114476,1
0.0,0.2857142857142857,0.2222222222222222,0.9259891544486845,1.0,0.0,0.4842105263157894,0.0,0.3442105263157895,0.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,1.9252504662899348,-2.5506395516516713,0.244239094956209,-1.7730311699571377,-11.133854550602855,-25.419853191714395,2
0.0,0.2857142857142857,0.1111111111111111,0.9152440249045993,1.0,0.0,0.463157894736842,0.0,0.4042105263157896,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.2093023255813954,0.0,0.12417437252311753,-7.236363942017187,4.907104295927796,5.324390640905386,5.372616673873701,-5.576434422221933,24.59447379279746,1
0.0,0.0,0.1111111111111111,0.9861417955412733,1.0,0.0,0.21052631578947367,0.0,0.13684210526315788,0.0,0.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,4.23706236471374,-1.9947349538664056,-0.7224200929210547,0.4247364809083838,-2.114039149207718,10.74281677571792,2
0.0,0.2857142857142857,0.1111111111111111,0.9259891544486845,1.0,0.0,0.2421052631578946,0.0,0.2421052631578946,0.0,0.0,0.0,1.0,0.0,1.0,0.037735849056603765,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,0.7445725012038409,-2.8626638376582494,-0.7604761918832452,-1.1127593258205393,-9.863488830595202,-15.017616881764644,2
0.0,0.7499999999999999,0.1111111111111111,0.9075115485037156,1.0,0.9047619047619047,0.368421052631579,0.0,0.3052631578947369,1.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320753,0.0,0.9186046511627907,0.7999999999999999,0.0,12.372115669565865,5.747502808964688,-6.248778315191679,0.45896413008233283,-5.02457782146676,10.175562257064513,2
0.6000000000000001,0.6785714285714285,0.1111111111111111,0.8014661578630247,0.0,0.0,0.4010526315789473,0.0,0.4736842105263157,0.0,0.0,0.0,1.0,0.0,1.0,0.490566037735849,0.0,0.15116279069767458,0.4888888888888888,1.0,-15.28153287399525,6.1929156663259075,-0.36551786494611394,-1.011889326545742,-2.8287490764819303,23.02964485610873,0
0.0,0.0,0.1111111111111111,0.8014661578630247,0.0,0.0,0.05263157894736836,0.0,0.18736842105263163,0.0,0.0,0.0,1.0,0.0,1.0,0.1132075471698113,0.0,0.5930232558139535,1.0,0.3117569352708058,2.042221792813077,-4.7656655372103325,-1.7316841430084908,1.4732986614920063,-3.5264744795591714,11.187989549526641,2
0.0,0.7678571428571428,0.1111111111111111,0.9075115485037156,1.0,0.9047619047619047,0.05263157894736836,0.0,0.10315789473684212,0.0,0.0,1.0,0.0,0.0,0.0,0.09433962264150941,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,2.4596539148635053,2.607037005126548,-1.8436785904112545,0.6998751880230487,-8.495810695760659,-1.8574135570295418,0
0.0,0.0,0.1111111111111111,0.013858204458726651,1.0,0.0,0.4736842105263157,0.0,0.3631578947368421,1.0,0.0,0.0,1.0,1.0,0.0,0.05660377358490565,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-21.086664723516705,-0.995249020213484,-2.5702831964580195,-0.6475157465510453,-14.108648171995998,-1.8624474814075178,0
0.0,0.7499999999999999,0.1111111111111111,0.9999999999999999,0.0,0.0,0.43157894736842106,0.0,0.40947368421052643,0.0,0.0,0.0,0.0,1.0,0.0,0.169811320754717,0.0,0.0,0.7555555555555555,0.5785997357992074,5.38259731907149,5.885107423744273,-4.062198999542767,1.7708467916228523,-13.878941433885077,-23.834326921305294,0
0.0,0.0,0.1111111111111111,0.013858204458726651,1.0,0.0,0.5473684210526315,0.0,0.4147368421052633,1.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301883,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-21.086664723516705,-0.995249020213484,-2.5702831964580195,-0.6475157465510453,-4.92793660983183,10.572634755764263,2
0.0,0.7678571428571428,0.1111111111111111,0.9007832898172323,1.0,0.9047619047619047,0.368421052631579,0.0,0.368421052631579,0.0,0.0,0.0,1.0,1.0,0.0,0.09433962264150941,0.0,0.9186046511627907,0.7999999999999999,0.0,9.056299622246115,9.315343789333598,4.297302946348936,0.13622800690859693,-7.801668006074445,-27.740739494272372,0
0.0,0.0,0.2222222222222222,0.9506929102229363,1.0,0.0,0.4526315789473685,0.0,0.3421052631578947,1.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301883,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,6.0736109695356895,-3.7713008529314704,-1.6472418064454812,-0.4375783384679218,-13.915736759440527,-24.529948797934882,2
0.0,0.10714285714285715,0.1111111111111111,0.9090178750753163,1.0,0.047619047619047616,0.368421052631579,0.0,0.368421052631579,0.0,0.0,0.0,1.0,0.0,0.0,0.32075471698113206,0.0,0.9186046511627907,0.7999999999999999,0.0,-18.779769177900604,1.7878595792698793,-5.343651559218705,-0.11320783544858637,-2.828737126020954,-15.412096751904087,0
0.0,0.0,0.1111111111111111,0.9781080538260695,1.0,0.0,0.41052631578947363,0.0,0.29263157894736835,0.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.5930232558139535,1.0,0.3117569352708058,1.0071761345533083,-3.9296893942360738,-2.168114786496909,-0.041509210905109284,-9.1893120887391,-1.8130614716689983,2
0.0,0.0,0.4444444444444444,0.9243824061056437,1.0,0.0,0.368421052631579,0.0,0.3136842105263158,1.0,0.0,0.0,1.0,0.0,0.0,0.037735849056603765,0.0,0.15116279069767458,0.4888888888888888,1.0,2.3203917205148343,-4.0285556397176485,-0.6575690831100718,-0.440134928772954,-9.888423274292656,-15.029877127631142,2
0.2,0.6785714285714285,0.1111111111111111,0.8014661578630247,0.0,0.0,0.4010526315789473,0.0,0.19999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.5094339622641508,0.0,0.5930232558139535,1.0,0.3117569352708058,4.151939191568218,0.1804647822632912,-1.6191091241276712,0.8557619167035642,-2.1040621505231503,10.419746906055089,2
0.0,0.6785714285714285,0.1111111111111111,0.9243824061056437,1.0,0.4285714285714285,0.4010526315789473,0.0,0.463157894736842,0.0,0.0,1.0,0.0,1.0,0.0,0.3018867924528302,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,-14.278997527762787,7.500890698176544,0.911432724162307,-1.0665697647975914,-1.441746290525046,22.940940685387645,0
0.0,0.30357142857142855,0.1111111111111111,0.9243824061056437,1.0,0.0,0.5473684210526315,0.0,0.3705263157894736,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-19.460083356662906,0.9787710113495935,-3.646065261226714,-0.34611291787782894,-11.34643019936364,22.130022231563963,0
0.0,0.10714285714285715,0.1111111111111111,0.9075115485037156,1.0,0.047619047619047616,0.26315789473684204,0.0,0.26315789473684204,0.0,0.0,0.0,1.0,1.0,0.0,0.20754716981132076,0.0,0.5930232558139535,1.0,0.3117569352708058,1.3022307005665077,-1.2320361957538752,3.4947396757028084,-1.2289731183840509,-13.839547645871848,-23.118007710955332,0
0.2,0.7499999999999999,0.1111111111111111,0.9152440249045993,1.0,0.0,0.368421052631579,0.0,0.4526315789473685,0.0,0.0,0.0,1.0,0.0,0.0,0.32075471698113206,0.0,0.0,0.7555555555555555,0.5785997357992074,16.468955518573843,13.671148083560539,-9.427796204756465,0.13266667492960982,-2.8942047551365206,10.067026492715875,2
0.0,0.0,0.1111111111111111,0.9259891544486845,1.0,0.0,0.17894736842105252,0.0,0.19789473684210512,1.0,0.0,0.0,1.0,0.0,0.0,0.07547169811320753,0.0,0.0,0.7555555555555555,0.5785997357992074,1.7662129690331696,0.620023161193781,1.845274188367867,-0.5816427898611709,-4.838673934423692,11.313474457847228,1
0.2,0.6785714285714285,0.1111111111111111,0.8014661578630247,0.0,0.0,0.26315789473684204,0.0,0.09473684210526323,0.0,0.0,0.0,1.0,0.0,0.0,0.6981132075471699,0.0,0.0,0.7555555555555555,0.5785997357992074,3.1798020712055184,-1.297194267857446,2.7066976168463137,-1.5475651321234367,-14.377748698120147,19.393112748140297,0
0.0,0.0,0.1111111111111111,0.9243824061056437,1.0,0.0,0.3789473684210527,0.0,0.43052631578947365,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301883,0.0,0.2093023255813954,0.0,0.12417437252311753,1.3393606076697893,-2.901631284469722,-0.7506653674291923,1.6354743566177339,-2.7663780105212545,-2.101446873277471,2
0.0,0.0,0.1111111111111111,0.9259891544486845,1.0,0.0,0.3157894736842104,0.0,0.28315789473684205,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301883,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,4.415629527042167,3.32032641292686,7.7401545338923565,-1.6376182574772078,-13.251154055093632,-25.982418812262353,0
0.0,0.7499999999999999,0.1111111111111111,0.8014661578630247,0.0,0.0,0.6947368421052631,0.0,0.05263157894736836,0.0,0.0,0.0,1.0,1.0,0.0,0.5094339622641508,0.0,0.5930232558139535,1.0,0.3117569352708058,14.44002080701761,11.771354304846486,-7.826786112868101,1.4258798593886715,-5.049512265164214,10.163302011198013,2
